County ID
1001
1013
1051
1085
1101
1003
1025
1097
1129
1131
1005
13037
13099
13243
1007
1047
1065
1105
1125
1009
1021
1043
1073
1115
1117
1011
1081
1087
1015
1017
1029
1111
13045
13077
13143
13149
13285
1019
13015
13055
13115
13129
13213
13233
13313
1023
1063
1091
1119
1027
1037
1121
1123
1031
1045
1061
1067
1069
1033
1059
1077
47099
47181
1035
1053
1099
1039
1041
1109
1049
1055
1071
1095
1057
1075
1093
1127
1133
1079
1083
1089
1103
47103
1107
28087
28103
1113
13145
13199
13215
13263
2020
2122
2170
2090
2240
2290
2110
2130
2201
2150
2220
2280
2261
4001
4017
35031
5001
5095
5117
5003
5005
5089
29153
5007
5087
5143
29119
40041
5009
5015
5101
5129
5011
5017
5025
5041
5043
5069
5079
5039
5103
5139
5019
5051
5057
5059
5061
5099
5109
5021
5031
5055
5075
5111
5121
5023
5137
5141
5027
5073
5029
5045
5053
5085
5105
5119
5125
5033
5127
5131
40061
40077
40079
40121
40135
5035
5037
5077
5107
5123
5047
5071
5083
5115
5149
5049
29091
29149
29203
29215
5063
5065
5135
5067
5145
5147
5081
5091
48037
48063
48067
48159
48343
48449
5093
29069
29155
5113
5133
40023
40089
40127
6005
6009
6017
6057
6061
6067
6077
6113
32005
6015
41015
6035
6049
6093
41035
8007
8067
35045
8083
49037
56001
31101
10001
10005
24039
24045
24047
10003
24015
11001
24009
24017
24021
24031
24033
24037
51013
51059
51061
51107
51153
51157
51187
51510
51600
51610
51683
51685
12001
12007
12029
12041
12075
12125
12003
12019
12031
12089
12109
13039
13049
12005
12037
12045
12009
12061
12011
12086
12087
12013
12039
12059
12063
12065
12073
12129
12133
12015
12027
12081
12115
12017
12083
12021
12071
12023
12047
12079
12121
12123
12033
12091
12113
12131
12035
12107
12127
12051
12085
12093
12099
12111
12049
12055
12105
12053
12057
12101
12103
12069
12095
12097
12117
12119
13001
13091
13161
13209
13271
13279
13283
13003
13005
13065
13069
13229
13299
13095
13177
13205
13273
13321
13009
13141
13237
13319
13011
13137
13139
13157
13187
13311
13013
13059
13195
13219
13221
13017
13155
13019
13027
13071
13075
13185
13277
13287
13021
13023
13153
13169
13207
13225
13235
13269
13289
13025
13127
13191
13029
13051
13103
45013
45053
13031
13043
13107
13165
13251
13033
13073
13163
13189
13245
13301
45003
45037
13035
13171
13231
13255
13293
13047
13083
13295
47061
47065
47115
47153
13057
13063
13067
13085
13089
13097
13113
13117
13121
13135
13151
13159
13211
13217
13223
13227
13247
13297
13081
13093
13315
13105
13119
13147
13257
13109
13179
13267
13305
13111
13123
13131
13275
13133
13181
13317
13167
13175
13303
13193
13261
13241
37113
13291
37039
37043
15003
16001
16027
16039
16045
16073
16085
16005
16011
16019
16043
16051
16065
16077
16007
16029
16009
16017
16055
16079
53043
53051
53063
16013
16047
16053
16083
16021
16031
16067
16035
16049
16061
16069
53003
16059
16041
49003
49005
16075
16087
41045
17001
17149
29111
29127
29163
29173
17003
17055
17077
17087
17145
17153
17157
17181
17199
17005
17083
17117
17119
17135
17007
17015
17037
17103
17141
17177
17195
17201
17017
17061
17137
17169
17011
17099
17123
17125
17143
17155
17179
17203
17019
17041
17053
17115
17139
17147
17173
17021
17107
17129
17167
17023
17029
17035
17045
17025
17033
17049
17051
17079
17027
17065
17081
17121
17189
17031
17043
17063
17089
17093
17097
17111
17197
17039
17105
17113
17047
17159
17191
17193
17057
17095
17109
17187
17059
17165
17067
17071
19057
19087
19111
29045
17073
17131
17161
17175
19163
17075
17091
17085
19005
19043
19055
19061
17101
18083
17127
21139
21145
21157
17133
17163
29055
29071
29073
29099
29113
29183
29189
29219
29510
17183
18007
18015
18023
18045
18157
18181
17185
18037
18051
18123
18125
18129
18147
18163
18173
18019
18025
18043
18061
18175
21029
21103
21111
21185
21211
21215
18077
21041
21223
19001
19015
19049
19077
19121
19153
19169
19181
19071
19137
19145
19173
19007
19117
19185
19009
19029
19165
19011
19095
19105
19113
19013
19017
19019
19023
19065
19075
19021
19035
19093
19161
19025
19079
19091
19151
19187
19197
19027
19047
19073
19031
19103
19115
19139
19183
19033
19081
19189
19195
19037
19067
19089
19131
19191
19039
19053
19175
19041
19059
19109
19147
19045
19097
19051
19101
19107
19123
19125
19135
19177
19179
19063
27043
27091
19069
19083
19085
19129
19155
31025
31053
31055
31153
31155
31177
19099
19127
19157
19171
19119
19141
19167
19133
19149
19193
31043
31051
31179
46127
19143
27033
27063
27101
27105
20001
20003
20059
20005
20103
20007
20151
20009
20145
20011
20021
20037
29097
29145
40115
20013
20131
20015
20077
20095
20173
20191
20031
20111
20035
20073
20057
20069
20027
20041
20061
20127
20149
20161
20029
20157
20043
29003
29021
29025
29049
29061
29063
20045
20085
20087
20139
20177
20197
20051
20167
20053
20155
20159
20055
20193
20163
20067
20189
20171
20079
20113
20115
20091
20107
20121
20209
29013
29037
29047
29095
29101
29107
29165
29177
20099
20125
20133
20205
40105
40147
20143
20169
20117
20201
20175
40007
20123
40139
20137
20147
20181
21001
21045
21087
21207
21217
21003
21061
21141
21213
21227
21005
21017
21049
21067
21073
21097
21113
21181
21187
21197
21209
21239
21009
21099
21169
21171
21011
21173
21013
47025
21015
21037
21081
21117
21191
39001
39015
39017
39025
39061
39165
21019
21043
21089
21205
39087
54011
54099
21021
21079
21137
21167
21023
21069
21135
21161
21025
21175
21237
21027
21085
21093
21123
21163
21031
21059
21091
21149
21177
21183
21033
21055
21101
21107
21225
21233
21035
21047
21219
21221
47083
47125
47161
21051
21121
21125
21235
21053
21147
21199
21231
47151
21065
21109
21151
21203
21071
21115
21127
21153
21159
21195
54059
21075
21083
47131
47183
21095
21119
21131
21133
21193
21155
21179
21229
22001
22039
22045
22055
22097
22099
22113
22003
22011
22019
22023
22053
22115
22005
22033
22037
22047
22063
22077
22091
22105
22121
22125
22007
22057
22101
22109
22009
22043
22079
22013
22015
22017
22027
22031
22069
22081
22119
22021
22041
22067
22073
22083
22111
22025
22059
22029
22107
28001
28037
22035
22123
22049
22061
22127
22051
22071
22075
22087
22089
22093
22095
22103
22117
22065
28021
28063
28149
22085
23001
23005
23007
23011
23015
23017
23023
23025
23003
23009
23013
23019
23021
23027
23029
23031
33001
33003
33011
33013
33015
33017
24001
24023
54023
54031
54057
24003
24005
24013
24025
24027
24510
24011
24019
24029
24035
24041
24043
42055
42057
54003
54037
54065
25003
50003
25005
44001
44003
44005
44007
44009
26043
26071
26109
55075
27001
27021
27035
27061
27003
27019
27025
27037
27053
27059
27123
27139
27163
27171
55093
55109
27005
27007
27029
27057
27087
27009
27095
27141
27145
27011
46051
27013
27015
27079
27103
27165
27017
27075
27137
55031
27023
27067
27073
27151
27173
27027
27107
27167
38017
38077
27039
27045
27049
27109
27157
27041
27051
27111
27121
27149
27047
27099
27055
55057
55063
55081
55123
27065
27115
27069
38067
38099
27071
27135
27081
27083
27117
27133
27085
27093
27143
27089
27113
27125
27097
27153
27159
27119
38035
38097
27127
27129
27131
27147
27161
27169
55011
55017
55033
55035
55053
55091
55121
28003
28117
28141
47071
47109
28005
28091
28113
28147
28157
28007
28051
28139
28145
28011
28125
28133
28151
28013
28017
28057
28081
28095
28115
28015
28043
28083
28097
28019
28025
28105
28155
28159
28023
28069
28075
28099
28101
28027
28071
28107
28119
28135
28161
28029
28049
28079
28089
28121
28123
28127
28031
28035
28065
28073
28111
28033
28093
28137
28143
47047
47157
47167
28039
28041
28045
28047
28059
28109
28131
28053
28163
28061
28067
28129
28153
28077
28085
29001
29005
29087
29147
29007
29139
29009
29109
29209
29213
29011
29039
29057
29217
29015
29083
29159
29185
29017
29031
29133
29143
29201
29207
29019
29027
29051
29053
29089
29135
29151
29023
29035
29181
29223
29029
29131
29141
29033
29117
29195
29041
29115
29043
29059
29067
29077
29105
29167
29225
29229
29065
29125
29161
29169
29179
29075
29081
29079
29093
29123
29157
29186
29187
29221
29121
29137
29175
29205
29211
30001
30003
56019
56033
30005
30041
30043
30049
30009
30095
30111
30013
30015
30099
30017
30021
30023
30077
30093
30027
30029
30047
30089
30031
30067
30035
30073
30053
30085
30063
30081
30071
30105
30087
30083
38061
31001
31035
31003
31119
31139
31031
31013
31045
31123
31157
31041
31011
31023
31037
31141
31089
31019
31099
31021
31039
31173
31027
31107
46009
46135
31033
56021
31047
31065
31137
31059
31185
31067
31095
31109
31151
31159
31079
31081
31093
31121
31127
31131
31147
31111
31161
46113
32001
32019
32031
32510
32007
32015
32033
32013
33005
50025
34001
34005
34007
34009
34011
34015
34033
42017
42029
42045
42091
42101
35001
35006
35043
35057
35061
35053
35005
35015
35007
35047
35009
35041
48369
35013
48141
35017
35023
35029
35037
35025
48165
48445
48501
35027
35035
35028
35039
35049
35055
35051
36001
36021
36039
36083
36091
36093
36095
36113
36115
36003
36009
42083
42105
36005
36047
36059
36061
36079
36081
36085
36103
36119
36007
36107
42115
36011
36023
36043
36053
36065
36067
36075
36013
42031
42039
42049
42121
42123
36015
36097
36101
36109
42117
36017
36025
36077
36019
36031
36033
36027
36071
36105
36111
36029
36037
36051
36055
36063
36069
36073
36099
36117
36121
36123
36035
36057
36045
36049
36089
37001
37033
37057
37081
37151
37157
51143
51590
37003
37027
37035
37097
37007
37025
37119
37159
37167
37179
45023
45057
45091
37009
37193
37011
37189
47091
37013
37055
37117
37187
37015
37083
37091
37131
51595
37017
37019
37047
37129
37141
37021
37087
37089
37115
37175
37023
37111
37121
37199
37031
37049
37079
37103
37107
37133
37137
37147
37045
37071
37109
37161
37051
37093
37123
37125
37153
37155
37165
37059
37067
37169
37171
37197
37061
37163
37191
37065
37127
37195
37075
37099
37173
37181
37185
38003
38093
38005
38071
38089
38009
38049
38101
38105
38015
38055
38057
38059
38073
38079
39009
39053
39105
54053
39013
39111
54051
54069
54095
54103
39029
39099
39155
42073
42085
39081
54009
54029
39167
54035
54073
54085
54105
54107
40001
40021
40091
40101
40011
40043
40047
40093
40151
40005
40063
40123
40009
40039
40149
40013
48147
48181
40015
40051
40017
40027
40073
40081
40083
40087
40109
40125
40133
40019
40049
40069
40085
40095
40099
40031
40033
40067
40137
40035
40037
40071
40097
40113
40117
40131
40143
40145
40153
40065
40075
40103
40119
40107
40111
40141
41001
41061
41003
41039
41043
41047
41053
41071
41005
41009
41051
41067
53011
53059
41007
53015
53027
53049
41011
41019
41013
41017
41031
41023
41025
41027
41065
53039
41029
41033
41037
41041
41057
41049
41059
53005
53021
53071
41063
42001
42041
42043
42067
42087
42099
42133
42003
42005
42007
42019
42051
42059
42063
42125
42129
42009
42013
42021
42111
42011
42071
42075
42107
42015
42035
42081
42023
42047
42025
42077
42095
42027
42033
42061
42065
42037
42069
42079
42089
42103
42127
42131
42093
42097
42109
42119
45001
45007
45045
45047
45059
45065
45073
45077
45005
45009
45011
45049
45015
45019
45029
45035
45017
45039
45063
45071
45075
45079
45081
45025
45069
45027
45055
45061
45085
45031
45033
45041
45043
45051
45067
45089
46035
46005
46011
46077
46101
46013
46115
46015
46019
46033
46047
46081
46093
46103
46129
46023
46067
46029
46057
46027
46083
46087
46099
46125
46037
46109
46041
46053
46123
46065
46079
48001
48073
48213
48423
48467
48499
